snr_db,decoder,ber,fer,avg_iters,avg_hw_time_us,avg_hw_cycles,avg_hw_time_stage1_us,avg_hw_time_grand_us,ber_stage1,fer_stage1
10.0,ldpc15,0.014827416173570019,0.05581395348837209,4.862945736434108,8.46568488372093,6772.547906976744,8.46568488372093,0.0,0.014827416173570019,0.05581395348837209
10.0,hyb15,0.014827416173570019,0.05581395348837209,4.862945736434108,13.814801937984496,11051.841550387597,8.46568488372093,5.349117054263566,0.014827416173570019,0.05581395348837209
10.0,hybairesd215,0.014535387897995408,0.05147269087789534,4.8676008006863025,104.15590470403204,83324.72376322563,8.47363168430083,95.6822730197312,0.014737484200320478,0.05547612239062053
10.5,ldpc15,0.0097074474452546,0.03641513251062108,4.558365365162857,7.929073437183896,6343.258749747117,7.929073437183896,0.0,0.0097074474452546,0.03641513251062108
10.5,hyb15,0.0097074474452546,0.03641513251062108,4.558365365162857,11.419497774630791,9135.598219704632,7.929073437183896,3.4904243374468944,0.0097074474452546,0.03641513251062108
10.5,hybairesd215,0.009635122332291735,0.033707865168539325,4.560861423220974,98.11490191947566,78491.92153558052,7.933523174157304,90.18137874531834,0.009737065908738338,0.03670411985018727
11.0,ldpc15,0.00881849511669925,0.0317516316810725,4.406597283471512,7.663694875639443,6130.955900511554,7.663694875639443,0.0,0.00881849511669925,0.0317516316810725
11.0,hyb15,0.00881849511669925,0.0317516316810725,4.406597283471512,10.706853721996824,8565.48297759746,7.663694875639443,3.043158846357382,0.00881849511669925,0.0317516316810725
11.0,hybairesd215,0.008688552203073395,0.029154518950437316,4.414480077745384,84.57969367508908,67663.75494007126,7.677444120505345,76.90224955458375,0.008766482078883963,0.0319080012957564
11.5,ldpc15,0.005723025254008296,0.022845538773956085,4.190633329102678,7.2851538900875745,5828.1231120700595,7.2851538900875745,0.0,0.005723025254008296,0.022845538773956085
11.5,hyb15,0.005723025254008296,0.022845538773956085,4.190633329102678,9.474459004949866,7579.567203959893,7.2851538900875745,2.189305114862292,0.005723025254008296,0.022845538773956085
11.5,hybairesd215,0.005882205463173142,0.020823692734844978,4.181281813975011,61.44422865571495,49155.38292457196,7.26908086534012,54.17514779037483,0.0059061001714087,0.023253123553910227
12.0,ldpc15,0.004948247350187371,0.018879798615481436,4.05149989511223,7.041992212083071,5633.593769666457,7.041992212083071,0.0,0.004948247350187371,0.018879798615481436
12.0,hyb15,0.004948247350187371,0.018879798615481436,4.05149989511223,8.85128369519614,7081.026956156912,7.041992212083071,1.809291483113069,0.004948247350187371,0.018879798615481436
12.0,hybairesd215,0.0049244441817590644,0.01708266109898453,4.052576634715764,53.40410743095757,42723.28594476606,7.044016442061308,46.360090988896275,0.00504182781104398,0.019265445572743664
12.5,ldpc15,0.003498676113752001,0.013316564326403787,3.8896204779166976,6.758696826218835,5406.957460975068,6.758696826218835,0.0,0.003498676113752001,0.013316564326403787
12.5,hyb15,0.003498676113752001,0.013316564326403787,3.8896204779166976,8.03486387512022,6427.891100096175,6.758696826218835,1.2761670489013834,0.003498676113752001,0.013316564326403787
12.5,hybairesd215,0.003427706781434244,0.012023244940217755,3.884042482132122,39.07388860129584,31259.11088103667,6.748975519337385,32.32491308195845,0.0034630438374150577,0.01322556943423953
