snr_db,decoder,n_frames,ber,fer,avg_iters,hw_cycles_mean,hw_cycles_p95,hw_cycles_p99,hw_cycles_max,hw_time_us_mean,hw_time_us_p95,hw_time_us_p99,hw_time_us_max,ber_stage1,fer_stage1,grand_invocation_rate,stage1_cycles_mean,stage1_cycles_p95,stage1_cycles_p99,stage1_cycles_max,grand_cycles_mean,grand_cycles_p95,grand_cycles_p99,grand_cycles_max,patterns_tested_mean,patterns_tested_p95,patterns_tested_p99,patterns_tested_max,patterns_evaluated_mean,patterns_evaluated_p95,patterns_evaluated_p99,patterns_evaluated_max,patterns_tested_mean_if_grand,patterns_tested_p95_if_grand,patterns_tested_p99_if_grand,patterns_tested_max_if_grand,patterns_evaluated_mean_if_grand,patterns_evaluated_p95_if_grand,patterns_evaluated_p99_if_grand,patterns_evaluated_max_if_grand,pre_solver_attempt_rate,pre_solver_success_rate_total,pre_solver_success_rate_if_attempted,peel_candidate_mean,peel_candidate_p95,peel_candidate_max,peel_residual_vars_mean,peel_residual_vars_p95,peel_residual_vars_max,chase_candidate_mean,chase_candidate_p95,chase_candidate_max,chase_candidates_tested_mean,chase_candidates_tested_p95,chase_candidates_tested_max,chase_ldpc_iters_mean,chase_ldpc_iters_p95,chase_ldpc_iters_max,osd_candidate_mean,osd_candidate_p95,osd_candidate_max,osd_candidates_tested_mean,osd_candidates_tested_p95,osd_candidates_tested_max,osd_free_dim_mean,osd_free_dim_p95,osd_free_dim_max,restart_num_runs_mean,restart_num_runs_p95,restart_num_runs_max,restart_ldpc_iters_mean,restart_ldpc_iters_p95,restart_ldpc_iters_max,restart_anchor_bits_mean,restart_anchor_bits_p95,restart_anchor_bits_max,disagreement_added_mean,disagreement_added_p95,disagreement_added_max
9.0,ldpc15,1258,0.022411154410588798,0.09538950715421304,6.598569157392687,9196.032591414943,21156.0,21156.0,21156.0,11.495040739268681,26.445,26.445,26.445,0.022411154410588798,0.09538950715421304,0.0,9196.032591414943,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.0,hybairtgsub15,1258,0.022411154410588798,0.09538950715421304,6.598569157392687,17302.925278219394,106205.95,107577.51000000001,108295.0,21.628656597774246,132.7574375,134.4718875,135.36875,0.022411154410588798,0.09538950715421304,0.09538950715421304,9196.032591414943,21156.0,21156.0,21156.0,8106.892686804452,85049.95,86421.51000000001,87139.0,896.7567567567568,9401.0,9401.0,9401.0,896.7567567567568,9401.0,9401.0,9401.0,9401.0,9401.0,9401.0,9401.0,9401.0,9401.0,9401.0,9401.0,0.09538950715421304,0.0,0.0,2.766295707472178,29.0,29.0,2.766295707472178,29.0,29.0,4.292527821939586,45.0,45.0,0.5723370429252782,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723370429252782,6.0,6.0,3.4340222575516695,36.0,36.0,1.1446740858505564,12.0,12.0,0.0,0.0,0.0
9.5,ldpc15,1586,0.016874258489594604,0.07566204287515763,6.310214375788147,8789.17528373266,21156.0,21156.0,21156.0,10.986469104665826,26.445,26.445,26.445,0.016874258489594604,0.07566204287515763,0.0,8789.17528373266,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5,hybairtgsub15,1600,0.016827847633136096,0.075,6.30125,54100.689375,106681.0,1177891.23,1198776.0,67.62586171875,133.35125,1472.3640375,1498.47,0.016831661427514792,0.075625,0.075625,8776.711875,21156.0,21156.0,21156.0,45323.9775,85525.0,1156735.23,1177620.0,6979.258125,9401.0,179389.0,179389.0,6979.258125,9401.0,179389.0,179389.0,92287.71074380165,179389.0,179389.0,179389.0,92287.71074380165,179389.0,179389.0,179389.0,0.075625,0.000625,0.008264462809917356,4.331875,29.0,87.0,4.331875,29.0,87.0,6.778125,45.0,135.0,0.896875,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191875,6.0,26.0,13.05625,36.0,316.0,28.78625,12.0,768.0,0.0,0.0,0.0
10.0,ldpc15,1944,0.0143828416063993,0.06172839506172839,5.978395061728395,8323.805555555555,21156.0,21156.0,21156.0,10.404756944444445,26.445,26.445,26.445,0.0143828416063993,0.06172839506172839,0.0,8323.805555555555,21156.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.0,hybairtgsub15,2005,0.013910951172364945,0.059850374064837904,5.973067331670823,72211.48827930175,1138995.2,1178965.08,1195769.0,90.26436034912719,1423.744,1473.7063500000002,1494.71125,0.014111171774705248,0.06134663341645885,0.06134663341645885,8316.282793017457,21156.0,21156.0,21156.0,63895.20548628429,1117839.2,1157809.08,1174613.0,9987.526683291771,179389.0,179389.0,179389.0,9987.526683291771,179389.0,179389.0,179389.0,162804.80487804877,179389.0,179389.0,179389.0,162804.80487804877,179389.0,179389.0,179389.0,0.06134663341645885,0.0014962593516209476,0.024390243902439025,4.9900249376558605,87.0,87.0,4.9900249376558605,87.0,87.0,7.87780548628429,135.0,135.0,1.0394014962593516,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.487780548628429,26.0,26.0,17.88428927680798,316.0,316.0,43.10423940149626,768.0,768.0,0.0,0.0,0.0
10.5,ldpc15,2418,0.011822542714649987,0.04962779156327544,5.570306038047973,7753.085607940447,20835.0,21156.0,21156.0,9.691357009925557,26.04375,26.445,26.445,0.011822542714649987,0.04962779156327544,0.0,7753.085607940447,20835.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.5,hybairtgsub15,2418,0.011822542714649987,0.04962779156327544,5.570306038047973,59818.73035566584,20835.0,1174501.1199999999,1194096.0,74.77341294458229,26.04375,1468.1263999999999,1492.62,0.011822542714649987,0.04962779156327544,0.04962779156327544,7753.085607940447,20835.0,21156.0,21156.0,52065.64474772539,0.0,1153345.1199999999,1172940.0,8199.669148056244,0.0,179389.0,179389.0,8199.669148056244,0.0,179389.0,179389.0,165223.33333333334,179389.0,179389.0,179389.0,165223.33333333334,179389.0,179389.0,179389.0,0.04962779156327544,0.0,0.0,4.077750206782465,0.0,87.0,4.077750206782465,0.0,87.0,6.327543424317618,0.0,135.0,0.8436724565756824,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207609594706369,0.0,26.0,14.524400330851943,0.0,316.0,34.98759305210918,0.0,768.0,0.0,0.0,0.0
11.0,ldpc15,3527,0.006276234642982369,0.03402324922030054,5.315282109441451,7393.848313013893,16668.0,21156.0,21156.0,9.242310391267367,20.835,26.445,26.445,0.006276234642982369,0.03402324922030054,0.0,7393.848313013893,16668.0,21156.0,21156.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.0,hybairtgsub15,3614,0.006481768385928489,0.03320420586607637,5.328168234643055,43566.536524626456,16668.0,1168589.4899999998,1199007.0,54.458170655783064,20.835,1460.7368624999997,1498.75875,0.006498397094795716,0.034864416159380185,0.034864416159380185,7412.017155506364,16668.0,21156.0,21156.0,36154.51936912009,0.0,1147433.4899999998,1177851.0,5689.861095738794,0.0,179389.0,179389.0,5689.861095738794,0.0,179389.0,179389.0,163199.66666666666,179389.0,179389.0,179389.0,163199.66666666666,179389.0,179389.0,179389.0,0.034864416159380185,0.0016602102933038186,0.047619047619047616,2.8406198118428336,0.0,87.0,2.8406198118428336,0.0,87.0,4.557277255118982,0.0,135.0,0.5921416712783619,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472606530160487,0.0,26.0,10.187880464858882,0.0,316.0,24.527946873270615,0.0,768.0,0.0,0.0,0.0
