snr_db,decoder,ber,fer,avg_iters,avg_hw_time_us,avg_hw_cycles,avg_hw_time_stage1_us,avg_hw_time_grand_us,ber_stage1,fer_stage1
9.0,ldpc15,0.012952282012573304,0.05352363960749331,5.1641391614629795,8.987712979482604,7190.1703835860835,8.987712979482604,0.0,0.012952282012573304,0.05352363960749331
9.0,hybairtgsub15,0.013226937342881672,0.052128583840139006,5.174196350999131,77.94966116420504,62359.72893136403,9.00531222849696,68.94434893570808,0.013232319207892288,0.05386620330147698
9.5,ldpc15,0.008689955452873873,0.03332407664537628,4.766453762843654,8.289126631491252,6631.301305193002,8.289126631491252,0.0,0.008689955452873873,0.03332407664537628
9.5,hybairtgsub15,0.008760449210504095,0.03293084522502744,4.767837541163557,52.250314215148194,41800.25137211855,8.291701770032931,43.95861244511526,0.008762326739586513,0.033754116355653126
10.0,ldpc15,0.007158819679990947,0.03019627579265224,4.593608454957222,7.987768935581279,6390.215148465023,7.987768935581279,0.0,0.007158819679990947,0.03019627579265224
10.0,hybairtgsub15,0.007052542119684029,0.029556650246305417,4.594827586206897,49.04730572660099,39237.84458128079,7.989925492610837,41.05738023399015,0.007085561984434664,0.030295566502463053
10.5,ldpc15,0.004906621085540143,0.020491803278688523,4.346653005464481,7.555098616803279,6044.078893442623,7.555098616803279,0.0,0.004906621085540143,0.020491803278688523
10.5,hybairtgsub15,0.004933967873466252,0.020080321285140562,4.347222222222222,35.47700719544846,28381.605756358767,7.556190386546185,27.920816808902277,0.004936041008214317,0.020749665327978582
11.0,ldpc15,0.0038592420911594274,0.016135538523598225,4.118865133790507,7.157853973376361,5726.283178701089,7.157853973376361,0.0,0.0038592420911594274,0.016135538523598225
11.0,hybairtgsub15,0.0038592420911594274,0.016135538523598225,4.118865133790507,8.879902850611806,7103.922280489444,7.157853973376361,1.7220488772354443,0.0038592420911594274,0.016135538523598225
11.5,ldpc15,0.0020811390662832377,0.010568962480183195,3.970494979742822,6.898012704773648,5518.410163818919,6.898012704773648,0.0,0.0020811390662832377,0.010568962480183195
11.5,hybairtgsub15,0.0020811390662832377,0.010568962480183195,3.970494979742822,8.451078254359697,6760.862603487758,6.898012704773648,1.5530655495860488,0.0020811390662832377,0.010568962480183195
12.0,ldpc15,0.0015316691859201597,0.007585814526834819,3.8195840445034452,6.634796605347999,5307.837284278399,6.634796605347999,0.0,0.0015316691859201597,0.007585814526834819
12.0,hybairtgsub15,0.0015316691859201597,0.007585814526834819,3.8195840445034452,7.4416395631835135,5953.311650546811,6.634796605347999,0.8068429578355142,0.0015316691859201597,0.007585814526834819
12.5,ldpc15,0.0015542661757513552,0.006984866123399301,3.6967986030267754,6.421369252037253,5137.095401629802,6.421369252037253,0.0,0.0015542661757513552,0.006984866123399301
12.5,hybairtgsub15,0.0015542661757513552,0.006984866123399301,3.6967986030267754,7.165478608847497,5732.382887077998,6.421369252037253,0.7441093568102444,0.0015542661757513552,0.006984866123399301
13.0,ldpc15,0.0010494041524751643,0.00495785820525533,3.5996116344405884,6.25181504090233,5001.452032721864,6.25181504090233,0.0,0.0010494041524751643,0.00495785820525533
13.0,hybairtgsub15,0.0010494041524751643,0.00495785820525533,3.5996116344405884,6.780112429763675,5424.08994381094,6.25181504090233,0.5282973888613453,0.0010494041524751643,0.00495785820525533
