snr_db,decoder,ber,fer,avg_iters,avg_hw_time_us,avg_hw_cycles,avg_hw_time_stage1_us,avg_hw_time_grand_us,ber_stage1,fer_stage1
10.0,ldpc15,0.015053270053443348,0.05664263645726056,4.875128733264676,8.48717012100927,6789.736096807415,8.48717012100927,0.0,0.015053270053443348,0.05664263645726056
10.0,hyb15,0.015053270053443348,0.05664263645726056,4.875128733264676,24.7801142507724,19824.09140061792,8.48717012100927,16.29294412976313,0.015053270053443348,0.05664263645726056
10.0,hybairtd315,0.015053270053443348,0.05664263645726056,4.875128733264676,29.258357363542743,23406.685890834193,8.48717012100927,20.77118724253347,0.015053270053443348,0.05664263645726056
10.5,ldpc15,0.010422296408757437,0.0383475684155482,4.577653826041485,7.963338417291267,6370.670733833013,7.963338417291267,0.0,0.010422296408757437,0.0383475684155482
10.5,hyb15,0.010422296408757437,0.0383475684155482,4.577653826041485,18.997086892103887,15197.66951368311,7.963338417291267,11.033748474812619,0.010422296408757437,0.0383475684155482
10.5,hybairtd315,0.010422296408757437,0.0383475684155482,4.577653826041485,28.941800810528154,23153.440648422522,7.963338417291267,20.97846239323688,0.010422296408757437,0.0383475684155482
11.0,ldpc15,0.008756912957418627,0.03246274162608824,4.416851114062269,7.681783421868083,6145.426737494467,7.681783421868083,0.0,0.008756912957418627,0.03246274162608824
11.0,hyb15,0.008756912957418627,0.03246274162608824,4.416851114062269,17.020339567655306,13616.271654124244,7.681783421868083,9.338556145787221,0.008756912957418627,0.03246274162608824
11.0,hybairtd315,0.008756912957418627,0.03246274162608824,4.416851114062269,25.274317360188874,20219.4538881511,7.681783421868083,17.59253393832079,0.008756912957418627,0.03246274162608824
11.5,ldpc15,0.005922144584238351,0.023441662226957913,4.178050079914757,7.2635454182205645,5810.836334576452,7.2635454182205645,0.0,0.005922144584238351,0.023441662226957913
11.5,hyb15,0.005922144584238351,0.023441662226957913,4.178050079914757,14.005161028236548,11204.128822589239,7.2635454182205645,6.741615610015983,0.005922144584238351,0.023441662226957913
11.5,hybairtd315,0.005922144584238351,0.023441662226957913,4.178050079914757,19.963613745338304,15970.890996270644,7.2635454182205645,12.70006832711774,0.005922144584238351,0.023441662226957913
12.0,ldpc15,0.005152142561533091,0.019576437088449902,4.0498309307706,7.039373998932194,5631.4991991457555,7.039373998932194,0.0,0.005152142561533091,0.019576437088449902
12.0,hyb15,0.005152142561533091,0.019576437088449902,4.0498309307706,12.670777940914753,10136.622352731803,7.039373998932194,5.631403941982558,0.005152142561533091,0.019576437088449902
12.0,hybairtd315,0.005152142561533091,0.019576437088449902,4.0498309307706,17.807555169959066,14246.044135967253,7.039373998932194,10.768181171026873,0.005152142561533091,0.019576437088449902
12.5,ldpc15,0.0035723460352958193,0.013752578608489092,3.894167656435582,6.766766815652935,5413.413452522348,6.766766815652935,0.0,0.0035723460352958193,0.013752578608489092
12.5,hyb15,0.0035723460352958193,0.013752578608489092,3.894167656435582,10.722240888916671,8577.792711133337,6.766766815652935,3.9554740732637366,0.0035723460352958193,0.013752578608489092
12.5,hybairtd315,0.0035723460352958193,0.013752578608489092,3.894167656435582,14.335572763643183,11468.458210914547,6.766766815652935,7.568805947990248,0.0035723460352958193,0.013752578608489092
