snr_db,frames,ldpc_ber,ldpc_fer,hyb_ber,hyb_fer,avg_stage1_iters,failed_frame_rate,grand_invocation_rate,gate_positive_rate_given_failed,avg_gate_prob_given_failed,grand_rescue_rate_given_invoked,grand_info_rescue_rate_given_invoked,grand_parity_only_rescue_rate_given_invoked,grand_info_round_success_rate_given_invoked,grand_parity_round_success_rate_given_invoked,grand_block_direct_success_rate_given_invoked,grand_prefix_exact_success_rate_given_invoked,grand_global_exact_success_rate_given_invoked,avg_solver_candidates_per_invoked,avg_candidate_pool_per_invoked,avg_max_free_dim_per_invoked,avg_info_pool_per_invoked,avg_tx_parity_pool_per_invoked,avg_punctured_info_pool_per_invoked,avg_block_patterns_tested_per_invoked,avg_prefixes_kept_per_invoked,avg_selected_blocks_per_invoked,avg_top_block_prob_per_invoked,avg_snapshots_tried_per_invoked,avg_first_snapshot_iter_given_invoked,avg_success_snapshot_iter_given_rescue,grand_first_snapshot_success_rate_given_invoked,grand_second_snapshot_success_rate_given_invoked,avg_stage1_decoder_us,avg_grand_decoder_us,avg_total_hybrid_decoder_us
7.5,1594,0.0137515193695,0.0771643663739,0.0137515193695,0.0752823086575,5.43350062735,0.0771643663739,0.0771643663739,1,1,0.0243902439024,0,0.0243902439024,0,0.0243902439024,0.00813008130081,0.0162601626016,0,144.243902439,1244.21138211,0,35.1951219512,2.86178861789,65.5040650407,142.260162602,15.9349593496,0.0569105691057,1.9686470841,1.9918699187,11.4552845528,15,0.00813008130081,0.0162601626016,3935.75686424,128917.872686,132853.62955
8,1918,0.0108735499218,0.0646506777894,0.0108720224518,0.0625651720542,5.00782064651,0.0646506777894,0.0646506777894,1,1,0.0322580645161,0.00806451612903,0.0241935483871,0,0.0322580645161,0.00806451612903,0.0241935483871,0,143.411290323,1230.75806452,0,37.5806451613,2.86290322581,62.6693548387,141.443548387,15.8064516129,0.0645161290323,1.94499953692,1.97580645161,11.4838709677,14.75,0.0241935483871,0.00806451612903,3758.68506749,107696.906671,111455.591739
8.5,2585,0.00888841876209,0.0487427466151,0.00888841876209,0.0464216634429,4.66537717602,0.0487427466151,0.0487427466151,1,1,0.047619047619,0,0.047619047619,0,0.047619047619,0.00793650793651,0.0396825396825,0,142.285714286,1214.17460317,0,35.4841269841,2.30952380952,67.2222222222,140.333333333,15.6825396825,0.111111111111,1.92897347727,1.96031746032,11.3492063492,14.6666666667,0.0396825396825,0.00793650793651,3720.31882794,77681.2756825,81401.5945104
9,3055,0.00736625409165,0.040589198036,0.00736625409165,0.0392798690671,4.4821603928,0.040589198036,0.040589198036,1,1,0.0322580645161,0,0.0322580645161,0,0.0241935483871,0.00806451612903,0.0241935483871,0,142.806451613,1224.70967742,0,36.3709677419,2.03225806452,67.9677419355,140.846774194,15.7419354839,0.0725806451613,1.94392784589,1.96774193548,11.3064516129,14.75,0.0322580645161,0,3690.93862767,63305.2853103,66996.223938
9.5,3768,0.00544495795183,0.0323779193206,0.00544495795183,0.031847133758,4.20249469214,0.0323779193206,0.0323779193206,1,1,0.016393442623,0,0.016393442623,0,0.00819672131148,0.00819672131148,0.00819672131148,0,143.926229508,1243.45901639,0,36.5,2.16393442623,66.3114754098,141.950819672,15.868852459,0.0409836065574,1.96203274976,1.98360655738,11.3524590164,15,0.016393442623,0,3689.70131742,51959.4830794,55649.1843969
