snr_db,frames,ldpc_ber,ldpc_fer,hyb_ber,hyb_fer,avg_stage1_iters,failed_frame_rate,grand_invocation_rate,gate_positive_rate_given_failed,avg_gate_prob_given_failed,grand_rescue_rate_given_invoked,grand_info_rescue_rate_given_invoked,grand_parity_only_rescue_rate_given_invoked,grand_info_round_success_rate_given_invoked,grand_parity_round_success_rate_given_invoked,avg_solver_candidates_per_invoked,avg_candidate_pool_per_invoked,avg_max_free_dim_per_invoked,avg_info_pool_per_invoked,avg_tx_parity_pool_per_invoked,avg_punctured_info_pool_per_invoked,avg_stage1_decoder_us,avg_grand_decoder_us,avg_total_hybrid_decoder_us
8.5,2476,0.00894446057149,0.0492730210016,0.00894446057149,0.048465266559,4.67285945073,0.0492730210016,0.00201938610662,0.0409836065574,0.441652523201,0.4,0,0.4,0,0.4,0.4,2.4,0,0,1.2,0,5468.50272442,5.84276209876,5474.34548651
9,3042,0.0074003020217,0.0407626561473,0.0074003020217,0.0394477317554,4.47830374753,0.0407626561473,0.00197238658777,0.0483870967742,0.443761276622,0.666666666667,0,0.666666666667,0,0.666666666667,0.666666666667,3.33333333333,0,0,1.66666666667,0,11856.8097939,17.8277146415,11874.6375085
9.5,3616,0.00553286392077,0.0334623893805,0.00553286392077,0.033185840708,4.19966814159,0.0334623893805,0.00110619469027,0.0330578512397,0.450881506293,0.25,0,0.25,0,0.25,0.25,1,0,0,0.5,0,3780.44561454,4.99163466337,3785.4372492
10,5320,0.00375352443609,0.0227443609023,0.00375352443609,0.0225563909774,4.00263157895,0.0227443609023,0.000563909774436,0.0247933884298,0.460513841515,0.333333333333,0,0.333333333333,0,0.333333333333,0.333333333333,4.66666666667,0,0,2.33333333333,0,99575.909168,5.06883401326,99580.978002
10.5,5860,0.00289952405077,0.0204778156997,0.00289952405077,0.0204778156997,3.82491467577,0.0204778156997,0.00119453924915,0.0583333333333,0.486974541346,0,0,0,0,0,0,0.857142857143,0,0,0.428571428571,0,5656.82729049,0.092407542284,5656.91969803
