snr_db,frames,ldpc_ber,ldpc_fer,hyb_ber,hyb_fer,avg_stage1_iters,failed_frame_rate,grand_invocation_rate,gate_positive_rate_given_failed,avg_gate_prob_given_failed,grand_rescue_rate_given_invoked,grand_info_rescue_rate_given_invoked,grand_parity_only_rescue_rate_given_invoked,grand_info_round_success_rate_given_invoked,grand_parity_round_success_rate_given_invoked,grand_block_direct_success_rate_given_invoked,grand_prefix_exact_success_rate_given_invoked,grand_global_exact_success_rate_given_invoked,avg_solver_candidates_per_invoked,avg_candidate_pool_per_invoked,avg_max_free_dim_per_invoked,avg_info_pool_per_invoked,avg_tx_parity_pool_per_invoked,avg_punctured_info_pool_per_invoked,avg_block_patterns_tested_per_invoked,avg_prefixes_kept_per_invoked,avg_selected_blocks_per_invoked,avg_top_block_prob_per_invoked,avg_snapshots_tried_per_invoked,avg_first_snapshot_iter_given_invoked,avg_success_snapshot_iter_given_rescue,grand_first_snapshot_success_rate_given_invoked,grand_second_snapshot_success_rate_given_invoked,avg_stage1_decoder_us,avg_grand_decoder_us,avg_total_hybrid_decoder_us
8,1964,0.0135823733452,0.061099796334,0.0135823733452,0.061099796334,5.71232179226,0.061099796334,0.061099796334,1,1,0,0,0,0,0,0,0,0,146.033333333,1263.68333333,0,31.6916666667,0.575,78.475,144.033333333,16,0,1.98449543019,2,21.1416666667,0,0,0,10239.1449158,116632.636576,126871.781491
8.5,3336,0.00748229541367,0.0368705035971,0.00748229541367,0.0359712230216,5.07224220624,0.0368705035971,0.0368705035971,1,1,0.0243902439024,0,0.0243902439024,0,0.00813008130081,0,0.0243902439024,0,145.569105691,1239.82926829,0,32.9512195122,1.51219512195,75.5284552846,143.585365854,15.8699186992,0.0569105691057,1.95503597022,1.9837398374,21.2764227642,25,0.0162601626016,0.00813008130081,6890.77338975,68051.2935913,74942.066981
9,3664,0.00693988383597,0.0330240174672,0.00693988383597,0.0327510917031,4.8490720524,0.0330240174672,0.0330240174672,1,1,0.00826446280992,0,0.00826446280992,0,0.00826446280992,0,0.00826446280992,0,145.611570248,1253.8677686,0,32.6611570248,1.42975206612,75.7355371901,143.619834711,15.9338842975,0.0247933884298,1.97544471784,1.99173553719,21.1487603306,24,0.00826446280992,0,4192.41399631,55423.8088877,59616.222884
9.5,5998,0.00406694809728,0.0201733911304,0.00406694809728,0.0200066688896,4.38996332111,0.0201733911304,0.0201733911304,1,1,0.00826446280992,0,0.00826446280992,0,0.00826446280992,0,0.00826446280992,0,146.355371901,1253.82644628,0,35.0991735537,1.42148760331,73.6611570248,144.363636364,15.9338842975,0.0247933884298,1.97351628443,1.99173553719,21.2066115702,25,0.00826446280992,0,4169.89444148,35150.9255773,39320.8200187
10,5705,0.0041027607362,0.0212094653812,0.0041027607362,0.0210341805434,4.27344434706,0.0212094653812,0.0212094653812,1,1,0.00826446280992,0,0.00826446280992,0,0.00826446280992,0,0.00826446280992,0,146.388429752,1254.3553719,0,34.0826446281,2.43801652893,70.9173553719,144.396694215,15.9338842975,0.0247933884298,1.9733392281,1.99173553719,21.4297520661,25,0.00826446280992,0,3823.39250938,35366.6765606,39190.06907
